"title","link","date","location","text"
"Comunicado FGR DPE/0088/2023. FGR integra investigación contra una empresa por el delito de fraude en Michoacán","https://www.gob.mx/fgr/prensa/comunicado-fgr-dpe-0088-2023-fgr-integra-investigacion-contra-una-empresa-por-el-delito-de-fraude-en-michoacan?idiom=es\""","13 de enero de 2023","Morelia, Mich.","El Ministerio Público de la Fiscalía General de la República (FGR) en Michoacán, inicio carpeta de investigación en contra de una persona, por su presunta responsabilidad del delito de fraude.

De acuerdo con el expediente, derivado de una denuncia interpuesta por el apoderado legal de la Administración del Sistema Portuario Nacional de Lázaro Cárdenas, posterior a una licitación le fue otorgado un contrato de obra de trabajos hidráulicos a una empresa privada para la construcción de la tercera etapa de la aduana importación en dicho puerto.

Dicha empresa no cumplió con el plazo acordado para su construcción, ya que dejó un avance de obra física de un 58 por ciento, por lo que obtuvo un lucro indebido de 268 millones 462 pesos. 38 centavos. 

El Ministerio Público Federal en Lázaro Cárdenas, solicitará las investigaciones y dictámenes correspondientes a elementos de la Policía Federal Ministerial, así como a Peritos de la institución, a fin de integrar la carpeta de investigación.

 

                                                                                                                                                          oOo
"
"Comunicado FGR DPE/0087/2023. Obtiene FGR sentencia de más de dos años de prisión contra una persona por portación de arma de fuego ","https://www.gob.mx/fgr/prensa/comunicado-fgr-dpe-0087-2023-obtiene-fgr-sentencia-de-mas-de-dos-anos-de-prision-contra-una-persona-por-portacion-de-arma-de-fuego?idiom=es\""","13 de enero de 2023","Puebla, Pue.","El Ministerio Público de la Fiscalía General de la República (FGR), por conducto de su representación en Puebla, mediante procedimiento abreviado, obtuvo de un Juez sentencia condenatoria contra Iván “N”, por el delito de portación de arma de fuego de uso exclusivo de las Fuerzas Armadas.

El ahora sentenciado fue detenido por elementos de la Policía municipal de Cañada Morelos, quienes al realizar un recorrido de seguridad y vigilancia sobre la carretera estatal número 714, esquina con la avenida Nezahualcóyotl, en el Barrio Los Ángeles, perteneciente al municipio de Cañada Morelos, observaron que el imputado portaba un arma de fuego calibre .9 mm, abastecida con nueve cartuchos.

Por lo anterior, fue puesto a disposición del Ministerio Público Federal, quien aportó ante el juez las pruebas de ley y mediante procedimiento abreviado le impuso la pena de dos años tres meses de prisión y multa de 38 unidades de medida y actualización, equivalente a tres mil 942 pesos con 12 centavos.

 

                                                                                                                                                     oOo

 
"
"Comunicado FGR DPE/0086/2023. Por portación de arma de fuego FGR obtiene sentencia de más de tres años de prisión contra una persona ","https://www.gob.mx/fgr/prensa/comunicado-fgr-dpe-0086-2023-por-portacion-de-arma-de-fuego-fgr-obtiene-sentencia-de-mas-de-tres-anos-de-prision-contra-una-persona?idiom=es\""","13 de enero de 2023","Puebla, Pue.","El Ministerio Público de la Fiscalía General de la República (FGR), por conducto de su representación en Puebla, mediante procedimiento abreviado, obtuvo de un Juez, sentencia condenatoria contra Josúe “N”, por el delito de portación de arma de fuego de uso exclusivo de las Fuerzas Armadas.

El ahora sentenciado fue encontrado penalmente responsable del delito en mención, luego de que el Juez conocedor de la causa penal, valorara los elementos de prueba aportados por el Fiscal Federal y mediante procedimiento abreviado le impuso al imputado la pena de tres años nueve meses de prisión y multa de 63 unidades de medida y actualización, equivalente a seis mil 535 pesos con 62 centavos.

De acuerdo con el expediente, elementos de la Policía Municipal de Puebla detuvieron a Josúe “N” en la calle H, del parque industrial Puebla 2000, del corredor industrial La Ciénega, en el municipio de Puebla, en posesión de una pistola calibre .9 mm y ocho cartuchos útiles del mismo calibre.

 

                                                                                                                                                                oOo
"
"Comunicado FGR DPE/0085/2023.  Por portación de arma de fuego, FGR obtiene sentencia contra una persona en Puebla","https://www.gob.mx/fgr/prensa/comunicado-fgr-dpe-0085-2023-por-portacion-de-arma-de-fuego-fgr-obtiene-sentencia-contra-una-persona-en-puebla?idiom=es\""","13 de enero de 2023","Puebla, Pue.","El Ministerio Público de la Fiscalía General de la República (FGR), por conducto de su representación en Puebla, mediante procedimiento abreviado, obtuvo de un Juez, sentencia condenatoria contra Marcos “N”, por el delito de portación de arma de fuego sin licencia.

El sentenciado fue detenido en la calle Paricutín Sur, en la colonia San Miguel de Lardizábal, en el municipio de San Martín Texmelucan, por elementos de la policía municipal, en portación de aun arma de fuego calibre .22, sin contar con la autorización correspondiente.

Por lo anterior, fue puesto a disposición del Ministerio Público Federal quien aportó los elementos de prueba ante el Juez conocedor de la causa penal, quien mediante procedimiento abreviado le impuso al imputado la pena de dos años seis meses de prisión, así como una multa de 83 unidades de medida y actualización, equivalente a siete mil 986 pesos con 26 centavos.

 

                                                                                                                                                                    oOo

 
"
"Comunicado FGR DPE/0084/2023.  Por posesión de arma de fuego FGR obtiene sentencia de más de dos años de prisión ","https://www.gob.mx/fgr/prensa/comunicado-fgr-dpe-0084-2023-por-posesion-de-arma-de-fuego-fgr-obtiene-sentencia-de-mas-de-dos-anos-de-prision?idiom=es\""","13 de enero de 2023","Ciudad de México.","El Ministerio Público de la Fiscalía General de la República (FGR) en la Ciudad de México, obtuvo del Juez de Distrito Especializado en el Sistema Penal Acusatorio del Centro de Justicia Penal Federal con sede en el Reclusorio Norte sentencia condenatoria de dos años seis meses de prisión y multa de tres mil 548 pesos con 58 centavos, en contra de Mario “S” por su responsabilidad en el delito de portación de arma de fuego sin licencia.

Elementos de la Secretaría de Seguridad Ciudadana, detuvieron a Mario “S” en calles de la Colonia Renovación, de la alcaldía Iztapalapa, en la Ciudad de México, quien portaba un arma de fuego tipo escuadra, con cargador y cinco cartuchos útiles, sin contar con el permiso o la licencia correspondiente.

Por lo anterior, la autoridad judicial, después de vincularlo a proceso, mediante procedimiento abreviado dictó la sentencia referida.

 

                                                                                                                                                                                         oOo
"
"Comunicado FGR DPE/0083/2023.   FGR obtiene sentencia contra una persona por posesión de arma de fuego","https://www.gob.mx/fgr/prensa/comunicado-fgr-dpe-0083-2023-fgr-obtiene-sentencia-contra-una-persona-por-posesion-de-arma-de-fuego?idiom=es\""","13 de enero de 2023","Ciudad de México.","El Ministerio Público de la Fiscalía General de la República (FGR) en la Ciudad de México, obtuvo del Juez de Distrito Especializado en el Sistema Penal Acusatorio del Centro de Justicia Penal Federal con sede en el Reclusorio Norte sentencia condenatoria de dos años seis meses de prisión y multa de cuatro mil 30 pesos, en contra de Felipe “L” por su responsabilidad en el delito de portación de arma de fuego sin licencia.

Elementos de la Secretaría de Seguridad Ciudadana, detuvieron a Felipe “L”, en calles de la colonia Los Ángeles, de la alcaldía Iztapalapa, quien portaba un arma de fuego tipo revólver con nueve cartuchos útiles, sin contar con el permiso o licencia correspondiente.

Por lo anterior, la autoridad judicial, después de vincularlo a proceso, mediante procedimiento abreviado dictó la sentencia referida.

 

                                                                                                                                                                     oOo
"
"Comunicado FGR DPE/0082/2023. FGR cumplimenta orden de reaprehensión contra una persona por portación de arma de fuego en Durango","https://www.gob.mx/fgr/prensa/comunicado-fgr-dpe-0082-2023-fgr-cumplimenta-orden-de-reaprehension-contra-una-persona-por-portacion-de-arma-de-fuego-en-durango?idiom=es\""","13 de enero de 2023","Durango, Dgo.","La Fiscalía General de la República (FGR) en Durango, a través de la Policía Federal Ministerial (PFM), cumplimentó Orden de Reaprehensión con detenido en el poblado el Nayar, municipio de Durango.

El Juzgado Especializado en el Sistema Penal Acusatorio en el Estado de Durango, libro un Mandamiento Judicial, contra de Julio “E”, por la comisión del delito de Portación de Arma de Fuego de uso exclusivo de las Fuerzas Armadas, previsto y sancionado en la Ley Federal de Armas de Fuego y Explosivos.

Personal de la Policial Federal Ministerial (PFM) de la Agencia de Investigación Criminal (AIC), después de realizar una investigación aseguró al procesado en las inmediaciones de la calle Miguel Hidalgo, en el poblado el Nayar, del municipio de Durango.

Posteriormente fue puesto a disposición del Juez que lo requiere, por incurrir en delito del Fuero Federal. El sentenciado se encuentra recluido en el Centro de Readaptación Social Siete Nor-Noroeste, con residencia en el Municipio de Guadalupe Victoria, en el Estado de Durango.

 

                                                                                                                                                                       oOo

 

 
"
"Comunicado FGR DPE/0081/2023.  Obtiene FGR vinculación a proceso contra una persona   detenida con cartuchos en Guadalajara, Jalisco","https://www.gob.mx/fgr/prensa/comunicado-fgr-dpe-0081-2023-obtiene-fgr-vinculacion-a-proceso-contra-una-persona-detenida-con-cartuchos-en-guadalajara-jalisco?idiom=es\""","13 de enero de 2023","Guadalajara, Jal.","El Ministerio Público de la Fiscalía General de la República (FGR) en Jalisco, obtuvo del Juez de Distrito Especializado en el Sistema Penal Acusatorio, auto de vinculación a proceso contra Exiquio “B”, quien fue detenido con cartuchos, en el municipio de Guadalajara, Jalisco.

El imputado es probable responsable de la comisión del delito de violación a la Ley Federal de Armas de Fuego y Explosivos, en su modalidad de posesión de cartuchos para arma de fuego de uso exclusivo de las Fuerzas Armadas.

De acuerdo con la carpeta de investigación, elementos de la Comisaría de Seguridad Pública de Guadalajara, detuvieron a Exiquio “B”, en el estacionamiento de una plaza comercial, ubicada en la calle Mercedes Celis, de la colonia Insurgentes, en el municipio tapatío, a quien le aseguraron 12 cartuchos calibre .44 milímetros, 19 cartuchos del calibre .9 milímetros y un cartucho .38 especial.

Por el hecho antes señalado, el imputado fue puesto a disposición del Ministerio Público Federal de la FGR, quien a su vez lo remitió ante el Juez Especializado, quien calificó de legal la detención y le dictó el auto de vinculación a proceso por el delito mencionado.

 

                                                                                                                                                                           oOo

 
"
"Comunicado FGR DPE/0080/2023.  Obtiene FGR vinculación a proceso para una persona  detenida con crystal en Tlajomulco de Zúñiga, Jalisco ","https://www.gob.mx/fgr/prensa/comunicado-fgr-dpe-0080-2023-obtiene-fgr-vinculacion-a-proceso-para-una-persona-detenida-con-crystal-en-tlajomulco-de-zuniga-jalisco?idiom=es\""","13 de enero de 2023","Guadalajara, Jal.","El Ministerio Público de la Fiscalía General de la República (FGR) en Jalisco, obtuvo del Juez de Distrito Especializado en el Sistema Penal Acusatorio, auto de vinculación a proceso contra Juan “B”, quien fue detenido con droga en el municipio de Tlajomulco de Zúñiga.

El imputado es probable responsable de la comisión del delito de contra la salud, en su modalidad de posesión de metanfetamina.

De acuerdo con la carpeta de investigación, elementos de la Comisaría de Seguridad Pública de Tlajomulco de Zúñiga, detuvieron a Juan “B” sobre la calle Villa Cardiff, en el Fraccionamiento Los Cantaros, de la colonia Colinas de la Cruz, del municipio de Tlajomulco, a quien le aseguraron una bolsa con aproximadamente 400 gramos de metanfetamina (crystal).

Asimismo, las autoridades municipales aseguraron una pipa con residuos cristalinos quemados y un encendedor.

Por el hecho antes señalado, el imputado fue puesto a disposición del Ministerio Público Federal de la FGR, quien a su vez lo remitió ante el Juez Especializado, quien calificó de legal la detención y le dictó el auto de vinculación a proceso por el delito mencionado.

 

                                                                                                                                                           oOo

 

 
"
